transaction date,transaction number,product type,product scent,product size,cash or card,loyalty number,customer name,loyalty tier,loyalty discount,quantity,sales before discount,sales after discount,profit
2023-08-17,170823033.0,Liquid,Coconut Dream,0.25L,Cash,,,,0.0,3.0,7.14,7.14,1.95
2023-08-17,170823034.0,Bar,Fresh Rain,1x,Cash,,,,0.0,2.0,3.22,3.22,1.34
2023-08-17,170823034.0,Liquid,Coconut Dream,1L,Cash,,,,0.0,5.0,37.5,37.5,3.35
2023-08-17,170823035.0,Bar,Fresh Rain,1x,Cash,,,,0.0,3.0,4.83,4.83,2.01
2023-08-17,170823035.0,Bar,Citrus Breeze,2x,Cash,,,,0.0,2.0,4.04,4.04,1.2
2023-08-17,170823035.0,Liquid,Eucalyptus Mint,0.5L,Cash,,,,0.0,4.999999999999999,44.4,44.4,21.85
2023-08-17,170823036.0,Liquid,Cedarwood Forest,0.25L,Card,,,,0.0,4.0,6.24,6.24,0.92
2023-08-17,170823037.0,Bar,Ocean Mist,1x,Cash,1003585.0,Phoebe Arkow,Gold,0.15,2.0,2.4,2.04,0.72
2023-08-17,170823037.0,Bar,Eucalyptus Mint,2x,Cash,1003585.0,Phoebe Arkow,Gold,0.15,2.0,12.46,10.59,3.41
2023-08-17,170823037.0,Liquid,Ocean Mist,0.5L,Cash,1003585.0,Phoebe Arkow,Gold,0.15,4.0,11.64,9.89,3.57
2023-08-17,170823038.0,Bar,Rose Garden,1x,Cash,1000529.0,Imojean Miles,Gold,0.15,4.0,9.8,8.33,2.13
2023-08-17,170823038.0,Bar,Sandalwood Spice,4x,Cash,1000529.0,Imojean Miles,Gold,0.15,2.0,15.98,13.58,-1.1
2023-08-17,170823038.0,Liquid,Rose Garden,0.25L,Cash,1000529.0,Imojean Miles,Gold,0.15,5.0,9.5,8.07,-1.23
2023-08-17,170823039.0,Bar,Ocean Mist,2x,Cash,1005336.0,Hyacinthie Linning,Silver,0.1,2.0,4.08,3.67,1.17
2023-08-17,170823039.0,Liquid,Ocean Mist,0.25L,Cash,1005336.0,Hyacinthie Linning,Silver,0.1,1.0,1.55,1.4,0.61
2023-08-17,170823040.0,Liquid,Citrus Breeze,0.25L,Cash,1003895.0,Leeann Corr,Gold,0.15,2.0,2.92,2.48,0.68
2023-08-17,170823040.0,Liquid,Sandalwood Spice,0.25L,Cash,1003895.0,Leeann Corr,Gold,0.15,3.0,12.75,10.84,3.49
2023-08-17,170823041.0,Bar,Vanilla Bean,2x,Card,1008448.0,Forrester Borwick,Gold,0.15,1.0,6.86,5.83,1.08
2023-08-17,170823042.0,Bar,Rose Garden,2x,Cash,1009121.0,Pru Tough,Bronze,0.05,2.0,6.34,6.02,0.12
2023-08-17,170823043.0,Liquid,Lavender Fields,0.25L,Card,1007009.0,Lorraine Rawling,Bronze,0.05,2.0,4.6,4.37,1.37
2023-08-17,170823043.0,Liquid,Coconut Dream,0.25L,Card,1007009.0,Lorraine Rawling,Bronze,0.05,2.0,4.76,4.52,1.06
2023-08-17,170823043.0,Liquid,Rose Garden,0.5L,Card,1007009.0,Lorraine Rawling,Bronze,0.05,1.0,7.05,6.7,3.0
2023-08-17,170823044.0,Bar,Ocean Mist,4x,Card,1000905.0,Sabine Flowith,Silver,0.1,4.0,18.6,16.74,7.22
2023-08-17,170823044.0,Bar,Coconut Dream,4x,Card,1000905.0,Sabine Flowith,Silver,0.1,4.0,38.52,34.67,13.95
2023-08-17,170823045.0,Liquid,Sandalwood Spice,0.25L,Card,1001366.0,Mirilla Jevon,Bronze,0.05,4.0,17.0,16.15,6.35
2023-08-17,170823045.0,Liquid,Vanilla Bean,0.25L,Card,1001366.0,Mirilla Jevon,Bronze,0.05,5.0,23.05,21.9,6.9
2023-08-17,170823046.0,Bar,Citrus Breeze,1x,Cash,1005453.0,Robina Padson,Silver,0.1,4.999999999999999,4.05,3.64,-0.11
2023-08-17,170823046.0,Liquid,Ocean Mist,0.5L,Cash,1005453.0,Robina Padson,Silver,0.1,1.0,2.91,2.62,1.04
2023-08-17,170823046.0,Liquid,Rose Garden,0.5L,Cash,1005453.0,Robina Padson,Silver,0.1,1.0,7.05,6.34,2.64
2023-08-17,170823047.0,Liquid,Citrus Breeze,0.5L,Card,1008584.0,Clemmie Martynka,Bronze,0.05,1.0,2.48,2.36,0.57
2023-08-17,170823047.0,Liquid,Ocean Mist,1L,Card,1008584.0,Clemmie Martynka,Bronze,0.05,4.0,18.36,17.44,4.92
2023-08-17,170823048.0,Bar,Sandalwood Spice,2x,Cash,1004146.0,Ignacio Losel,Silver,0.1,2.0,15.14,13.63,5.87
2023-08-17,170823048.0,Bar,Fresh Rain,4x,Cash,1004146.0,Ignacio Losel,Silver,0.1,1.0,4.28,3.85,0.47
2023-08-17,170823049.0,Bar,Citrus Breeze,2x,Card,1009850.0,Madlin Aspell,Bronze,0.05,1.0,2.02,1.92,0.5
2023-08-17,170823049.0,Bar,Eucalyptus Mint,4x,Card,1009850.0,Madlin Aspell,Bronze,0.05,2.0,16.6,15.77,2.17
2023-08-17,170823050.0,Bar,Citrus Breeze,1x,Cash,1004593.0,Itch Guidini,Bronze,0.05,1.0,0.81,0.77,0.02
2023-08-17,170823050.0,Bar,Cedarwood Forest,4x,Cash,1004593.0,Itch Guidini,Bronze,0.05,4.0,21.2,20.14,4.14
2023-08-17,170823051.0,Bar,Citrus Breeze,1x,Cash,1009481.0,Elliot Teodorski,Bronze,0.05,4.999999999999999,4.05,3.85,0.1
2023-08-17,170823051.0,Liquid,Lavender Fields,0.5L,Cash,1009481.0,Elliot Teodorski,Bronze,0.05,5.0,24.75,23.51,8.56
2023-08-17,170823051.0,Liquid,Sandalwood Spice,1L,Cash,1009481.0,Elliot Teodorski,Bronze,0.05,4.0,52.76,50.12,11.44
2023-08-17,170823052.0,Liquid,Citrus Breeze,1L,Card,,,,0.0,4.0,23.68,23.68,9.48
2023-08-17,170823053.0,Bar,Vanilla Bean,2x,Card,1005676.0,Gallard Bernade,Silver,0.1,2.0,13.72,12.35,2.85
2023-08-17,170823053.0,Liquid,Vanilla Bean,0.25L,Card,1005676.0,Gallard Bernade,Silver,0.1,4.0,18.44,16.6,4.6
2023-08-17,170823054.0,Liquid,Sandalwood Spice,1L,Cash,1001067.0,Rickert Nawton,Silver,0.1,5.0,65.95,59.36,11.01
2023-08-17,170823054.0,Liquid,Sandalwood Spice,1L,Cash,1001067.0,Rickert Nawton,Silver,0.1,4.0,52.76,47.48,8.8
2023-08-17,170823055.0,Liquid,Eucalyptus Mint,0.25L,Cash,1009911.0,Anny Ugoletti,Silver,0.1,2.0,9.0,8.1,3.56
2023-08-17,170823056.0,Bar,Rose Garden,2x,Card,,,,0.0,2.0,6.34,6.34,0.44
2023-08-17,170823056.0,Liquid,Cedarwood Forest,1L,Card,,,,0.0,2.0,13.52,13.52,3.0
2023-08-17,170823057.0,Bar,Fresh Rain,2x,Cash,1006248.0,Patty Gobell,Gold,0.15,4.0,7.56,6.43,-0.73
2023-08-17,170823057.0,Liquid,Sandalwood Spice,0.5L,Cash,1006248.0,Patty Gobell,Gold,0.15,2.0,19.12,16.25,6.51
2023-08-17,170823057.0,Liquid,Ocean Mist,1L,Cash,1006248.0,Patty Gobell,Gold,0.15,3.0,13.77,11.7,2.31
2023-08-17,170823058.0,Bar,Lavender Fields,4x,Card,,,,0.0,3.0000000000000004,15.3,15.3,1.8
2023-08-17,170823059.0,Liquid,Vanilla Bean,0.25L,Cash,1003671.0,Lyndsey Cumber,Gold,0.15,3.0,13.83,11.76,2.76
2023-08-17,170823059.0,Liquid,Rose Garden,1L,Cash,1003671.0,Lyndsey Cumber,Gold,0.15,3.0,35.55,30.22,8.17
2023-08-17,170823060.0,Liquid,Rose Garden,0.25L,Card,1006837.0,Stace Dominetti,Silver,0.1,1.0,1.9,1.71,-0.15
2023-08-17,170823060.0,Liquid,Cedarwood Forest,1L,Card,1006837.0,Stace Dominetti,Silver,0.1,4.0,27.04,24.34,3.3
2023-08-17,170823061.0,Liquid,Rose Garden,0.25L,Cash,1002942.0,Marsha Falla,Gold,0.15,5.0,9.5,8.07,-1.23
2023-08-17,170823061.0,Liquid,Vanilla Bean,1L,Cash,1002942.0,Marsha Falla,Gold,0.15,1.0,12.5,10.62,-1.23
2023-08-17,170823062.0,Liquid,Lavender Fields,0.5L,Cash,1003358.0,Frederich Quincey,Bronze,0.05,3.0,14.85,14.11,5.14
2023-08-17,170823063.0,Bar,Cedarwood Forest,4x,Cash,1008312.0,Lorettalorna Kubecka,Silver,0.1,5.0,26.5,23.85,3.85
2023-08-17,170823063.0,Liquid,Ocean Mist,1L,Cash,1008312.0,Lorettalorna Kubecka,Silver,0.1,3.0,13.77,12.39,3.0
2023-08-17,170823064.0,Bar,Vanilla Bean,4x,Cash,1001038.0,Louie Chapier,Gold,0.15,3.0,53.22,45.24,18.24
2023-08-17,170823064.0,Bar,Vanilla Bean,4x,Cash,1001038.0,Louie Chapier,Gold,0.15,3.0,53.22,45.24,18.24
2023-08-17,170823064.0,Liquid,Ocean Mist,1L,Cash,1001038.0,Louie Chapier,Gold,0.15,2.0,9.18,7.8,1.54
2023-08-17,170823065.0,Bar,Rose Garden,2x,Card,1009055.0,Upton Crumpe,Bronze,0.05,3.0,9.51,9.03,0.18
2023-08-17,170823065.0,Liquid,Sandalwood Spice,1L,Card,1009055.0,Upton Crumpe,Bronze,0.05,4.0,52.76,50.12,11.44
2023-08-17,170823066.0,Bar,Coconut Dream,1x,Card,,,,0.0,1.0,2.74,2.74,1.3
2023-08-17,170823066.0,Liquid,Ocean Mist,0.5L,Card,,,,0.0,5.0,14.55,14.55,6.65
2023-08-17,170823067.0,Liquid,Fresh Rain,0.25L,Cash,,,,0.0,2.0,2.86,2.86,0.6
2023-08-17,170823067.0,Liquid,Coconut Dream,0.25L,Cash,,,,0.0,5.0,11.9,11.9,3.25
2023-08-17,170823068.0,Bar,Lavender Fields,4x,Card,1008830.0,Ofella Cremins,Bronze,0.05,1.0,5.1,4.84,0.34
2023-08-17,170823068.0,Liquid,Rose Garden,0.25L,Card,1008830.0,Ofella Cremins,Bronze,0.05,2.0,3.8,3.61,-0.11
2023-08-17,170823068.0,Liquid,Cedarwood Forest,1L,Card,1008830.0,Ofella Cremins,Bronze,0.05,3.0000000000000004,20.28,19.27,3.49
2023-08-17,170823069.0,Bar,Sandalwood Spice,2x,Card,1005819.0,Cheryl Sigg,Bronze,0.05,1.0,7.57,7.19,3.31
2023-08-17,170823069.0,Bar,Sandalwood Spice,2x,Card,1005819.0,Cheryl Sigg,Bronze,0.05,1.0,7.57,7.19,3.31
2023-08-17,170823069.0,Liquid,Cedarwood Forest,0.5L,Card,1005819.0,Cheryl Sigg,Bronze,0.05,4.0,17.56,16.68,6.08
2023-08-17,170823070.0,Bar,Cedarwood Forest,4x,Card,1001766.0,Florella Macginlay,Bronze,0.05,1.0,5.3,5.03,1.03
2023-08-17,170823071.0,Bar,Vanilla Bean,4x,Card,,,,0.0,3.0,53.22,53.22,26.22
2023-08-17,170823071.0,Liquid,Cedarwood Forest,0.5L,Card,,,,0.0,5.0,21.95,21.95,8.7
2023-08-17,170823071.0,Liquid,Rose Garden,1L,Card,,,,0.0,5.0,59.25,59.25,22.5
2023-08-17,170823072.0,Bar,Coconut Dream,1x,Cash,1004252.0,Thorny Swanbourne,Silver,0.1,1.0,2.74,2.47,1.03
2023-08-17,170823072.0,Bar,Fresh Rain,2x,Cash,1004252.0,Thorny Swanbourne,Silver,0.1,1.0,1.89,1.7,-0.09
2023-08-17,170823072.0,Liquid,Cedarwood Forest,0.5L,Cash,1004252.0,Thorny Swanbourne,Silver,0.1,1.0,4.39,3.95,1.3
2023-08-17,170823073.0,Bar,Fresh Rain,1x,Cash,,,,0.0,4.0,6.44,6.44,2.68
2023-08-17,170823073.0,Bar,Cedarwood Forest,4x,Cash,,,,0.0,1.0,5.3,5.3,1.3
2023-08-17,170823073.0,Liquid,Citrus Breeze,1L,Cash,,,,0.0,5.0,29.6,29.6,11.85
2023-08-18,180823001.0,Bar,Eucalyptus Mint,4x,Cash,1004311.0,Douglas Dunbabin,Silver,0.1,2.9999999999999996,24.9,22.41,2.01
2023-08-18,180823001.0,Liquid,Fresh Rain,0.5L,Cash,1004311.0,Douglas Dunbabin,Silver,0.1,5.0,11.25,10.12,-1.08
2023-08-18,180823002.0,Bar,Coconut Dream,2x,Card,,,,0.0,5.0,21.6,21.6,7.9
2023-08-18,180823002.0,Liquid,Lavender Fields,1L,Card,,,,0.0,5.0,40.45,40.45,10.8
2023-08-18,180823002.0,Liquid,Rose Garden,1L,Card,,,,0.0,1.0,11.85,11.85,4.5
2023-08-18,180823003.0,Liquid,Rose Garden,1L,Cash,,,,0.0,5.0,59.25,59.25,22.5
2023-08-18,180823004.0,Bar,Coconut Dream,1x,Cash,1003865.0,Amelita O'collopy,Silver,0.1,4.999999999999999,13.7,12.33,5.13
2023-08-18,180823004.0,Bar,Vanilla Bean,4x,Cash,1003865.0,Amelita O'collopy,Silver,0.1,2.0,35.48,31.93,13.93
2023-08-18,180823004.0,Liquid,Cedarwood Forest,0.25L,Cash,1003865.0,Amelita O'collopy,Silver,0.1,2.9999999999999996,4.68,4.21,0.22
2023-08-18,180823005.0,Bar,Ocean Mist,2x,Cash,1002116.0,Roseanna Burnel,Bronze,0.05,5.0,10.2,9.69,3.44
2023-08-18,180823006.0,Liquid,Citrus Breeze,0.25L,Card,1006504.0,Barnard Shilton,Silver,0.1,2.0,2.92,2.63,0.83
2023-08-18,180823006.0,Liquid,Rose Garden,0.25L,Card,1006504.0,Barnard Shilton,Silver,0.1,3.0000000000000004,5.7,5.13,-0.45
2023-08-18,180823007.0,Bar,Rose Garden,1x,Card,1008292.0,Penn Elphick,Bronze,0.05,5.0,12.25,11.64,3.89
2023-08-18,180823007.0,Bar,Ocean Mist,4x,Card,1008292.0,Penn Elphick,Bronze,0.05,1.0,4.65,4.42,2.04
2023-08-18,180823007.0,Liquid,Sandalwood Spice,0.5L,Card,1008292.0,Penn Elphick,Bronze,0.05,2.0,19.12,18.16,8.42
2023-08-18,180823008.0,Bar,Cedarwood Forest,1x,Card,1001135.0,Wyatt Karslake,Silver,0.1,5.0,10.9,9.81,4.26
2023-08-18,180823009.0,Liquid,Sandalwood Spice,1L,Card,1002966.0,Carolann Polson,,0.0,3.0,39.57,39.57,10.56
2023-08-18,180823010.0,Liquid,Fresh Rain,0.5L,Card,,,,0.0,5.0,11.25,11.25,0.05
2023-08-18,180823010.0,Liquid,Fresh Rain,0.5L,Card,,,,0.0,5.0,11.25,11.25,0.05
2023-08-18,180823011.0,Bar,Fresh Rain,1x,Cash,1008817.0,Bil Earengey,Gold,0.15,4.0,6.44,5.47,1.71
2023-08-18,180823011.0,Liquid,Fresh Rain,1L,Cash,1008817.0,Bil Earengey,Gold,0.15,1.0,8.15,6.93,2.47
2023-08-18,180823012.0,Bar,Vanilla Bean,4x,Card,,,,0.0,1.0,17.74,17.74,8.74
2023-08-18,180823012.0,Liquid,Rose Garden,0.25L,Card,,,,0.0,3.0000000000000004,5.7,5.7,0.12
2023-08-18,180823013.0,Bar,Citrus Breeze,1x,Card,1004068.0,Ermengarde Semrad,Silver,0.1,1.0,0.81,0.73,-0.02
2023-08-18,180823013.0,Liquid,Lavender Fields,1L,Card,1004068.0,Ermengarde Semrad,Silver,0.1,1.0,8.09,7.28,1.35
2023-08-18,180823014.0,Bar,Citrus Breeze,4x,Cash,1008746.0,Godiva Wooffinden,Bronze,0.05,5.000000000000001,20.3,19.28,5.78
2023-08-18,180823014.0,Liquid,Eucalyptus Mint,1L,Cash,1008746.0,Godiva Wooffinden,Bronze,0.05,5.0,66.35,63.03,18.23
2023-08-18,180823015.0,Bar,Eucalyptus Mint,1x,Card,1006120.0,Judon Trainor,Bronze,0.05,2.0,6.98,6.63,2.85
2023-08-18,180823016.0,Bar,Fresh Rain,2x,Cash,,,,0.0,2.0,3.78,3.78,0.2
2023-08-18,180823017.0,Bar,Eucalyptus Mint,2x,Cash,,,,0.0,1.0,6.23,6.23,2.64
2023-08-18,180823017.0,Liquid,Fresh Rain,0.25L,Cash,,,,0.0,2.0,2.86,2.86,0.6
2023-08-18,180823018.0,Liquid,Lavender Fields,0.5L,Cash,1007648.0,Micah Mosedill,Bronze,0.05,4.0,19.8,18.81,6.85
2023-08-18,180823018.0,Liquid,Sandalwood Spice,0.5L,Cash,1007648.0,Micah Mosedill,Bronze,0.05,4.999999999999999,47.8,45.41,21.06
2023-08-18,180823019.0,Bar,Cedarwood Forest,1x,Cash,,,,0.0,2.0,4.36,4.36,2.14
2023-08-18,180823019.0,Liquid,Sandalwood Spice,0.25L,Cash,,,,0.0,5.0,21.25,21.25,9.0
2023-08-18,180823020.0,Bar,Rose Garden,4x,Cash,1003772.0,Annemarie Tonepohl,Gold,0.15,3.0,25.11,21.34,4.6
2023-08-18,180823020.0,Liquid,Citrus Breeze,0.5L,Cash,1003772.0,Annemarie Tonepohl,Gold,0.15,1.0,2.48,2.11,0.32
2023-08-18,180823020.0,Liquid,Ocean Mist,1L,Cash,1003772.0,Annemarie Tonepohl,Gold,0.15,2.0,9.18,7.8,1.54
2023-08-18,180823021.0,Bar,Eucalyptus Mint,2x,Card,1004136.0,Carmon Hans,Bronze,0.05,1.0,6.23,5.92,2.33
2023-08-18,180823022.0,Liquid,Coconut Dream,0.25L,Card,1002916.0,Junia Thompstone,Silver,0.1,3.0,7.14,6.43,1.24
2023-08-18,180823022.0,Liquid,Ocean Mist,0.5L,Card,1002916.0,Junia Thompstone,Silver,0.1,3.0,8.73,7.86,3.12
2023-08-18,180823023.0,Bar,Coconut Dream,1x,Card,,,,0.0,1.0,2.74,2.74,1.3
2023-08-18,180823023.0,Liquid,Coconut Dream,0.25L,Card,,,,0.0,2.0,4.76,4.76,1.3
2023-08-18,180823024.0,Bar,Cedarwood Forest,1x,Card,1000510.0,Octavius Mousley,,0.0,2.0,4.36,4.36,2.14
2023-08-18,180823025.0,Liquid,Vanilla Bean,1L,Card,1007103.0,Vivien Hill,Bronze,0.05,5.0,62.5,59.38,0.13
2023-08-18,180823026.0,Bar,Vanilla Bean,2x,Card,,,,0.0,1.0,6.86,6.86,2.11
2023-08-18,180823026.0,Liquid,Lavender Fields,0.25L,Card,,,,0.0,5.0,11.5,11.5,4.0
2023-08-18,180823027.0,Liquid,Fresh Rain,0.5L,Card,1000946.0,Aurelia Waples,Bronze,0.05,2.0,4.5,4.27,-0.21
2023-08-18,180823027.0,Liquid,Coconut Dream,1L,Card,1000946.0,Aurelia Waples,Bronze,0.05,2.0,15.0,14.25,0.59
2023-08-18,180823028.0,Bar,Lavender Fields,2x,Cash,1009468.0,Leon Georger,Bronze,0.05,3.0,7.23,6.87,-0.27
2023-08-18,180823028.0,Liquid,Coconut Dream,0.5L,Cash,1009468.0,Leon Georger,Bronze,0.05,4.0,16.48,15.66,1.9
2023-08-18,180823029.0,Bar,Ocean Mist,1x,Card,1004091.0,Morly Jakubski,Bronze,0.05,3.0,3.6,3.42,1.44
2023-08-18,180823029.0,Bar,Rose Garden,2x,Card,1004091.0,Morly Jakubski,Bronze,0.05,4.0,12.68,12.05,0.25
2023-08-18,180823029.0,Liquid,Ocean Mist,0.25L,Card,1004091.0,Morly Jakubski,Bronze,0.05,4.0,6.2,5.89,2.73
2023-08-18,180823030.0,Bar,Cedarwood Forest,2x,Card,1004302.0,Elnar Vine,Silver,0.1,2.0,6.1,5.49,1.27
2023-08-18,180823030.0,Bar,Cedarwood Forest,4x,Card,1004302.0,Elnar Vine,Silver,0.1,3.0,15.9,14.31,2.31
2023-08-18,180823031.0,Bar,Coconut Dream,2x,Card,,,,0.0,5.0,21.6,21.6,7.9
2023-08-18,180823031.0,Liquid,Cedarwood Forest,1L,Card,,,,0.0,1.0,6.76,6.76,1.5
2023-08-18,180823032.0,Bar,Rose Garden,4x,Cash,1007742.0,Abdel Gostick,Bronze,0.05,5.000000000000001,41.85,39.76,11.86
2023-08-18,180823032.0,Liquid,Lavender Fields,0.5L,Cash,1007742.0,Abdel Gostick,Bronze,0.05,2.0,9.9,9.4,3.42
2023-08-18,180823032.0,Liquid,Lavender Fields,1L,Cash,1007742.0,Abdel Gostick,Bronze,0.05,5.0,40.45,38.43,8.78
2023-08-18,180823033.0,Bar,Citrus Breeze,4x,Cash,1002630.0,Alvina Piscopello,Bronze,0.05,2.0,8.12,7.71,2.31
2023-08-18,180823033.0,Liquid,Cedarwood Forest,0.25L,Cash,1002630.0,Alvina Piscopello,Bronze,0.05,2.0,3.12,2.96,0.3
2023-08-18,180823034.0,Liquid,Fresh Rain,0.5L,Card,1001667.0,Otes Toothill,Silver,0.1,2.0,4.5,4.05,-0.43
2023-08-18,180823035.0,Bar,Eucalyptus Mint,2x,Card,,,,0.0,1.0,6.23,6.23,2.64
2023-08-18,180823035.0,Liquid,Lavender Fields,1L,Card,,,,0.0,1.0,8.09,8.09,2.16
2023-08-18,180823036.0,Bar,Fresh Rain,1x,Card,1001090.0,Gayelord Dallimare,Bronze,0.05,4.0,6.44,6.12,2.36
2023-08-18,180823036.0,Liquid,Rose Garden,0.5L,Card,1001090.0,Gayelord Dallimare,Bronze,0.05,5.0,35.25,33.49,14.99
2023-08-18,180823037.0,Liquid,Lavender Fields,1L,Cash,1001411.0,Selestina Witten,Gold,0.15,1.0,8.09,6.88,0.95
2023-08-18,180823038.0,Bar,Cedarwood Forest,1x,Cash,1008350.0,Lana Mouncey,Bronze,0.05,2.0,4.36,4.14,1.92
2023-08-18,180823038.0,Bar,Coconut Dream,2x,Cash,1008350.0,Lana Mouncey,Bronze,0.05,5.0,21.6,20.52,6.82
2023-08-18,180823038.0,Liquid,Rose Garden,0.25L,Cash,1008350.0,Lana Mouncey,Bronze,0.05,5.0,9.5,9.02,-0.28
2023-08-18,180823039.0,Bar,Cedarwood Forest,2x,Cash,,,,0.0,3.0000000000000004,9.15,9.15,2.82
2023-08-18,180823039.0,Liquid,Citrus Breeze,0.25L,Cash,,,,0.0,3.0,4.38,4.38,1.68
2023-08-18,180823039.0,Liquid,Citrus Breeze,0.5L,Cash,,,,0.0,5.0,12.4,12.4,3.45
2023-08-18,180823040.0,Bar,Sandalwood Spice,1x,Cash,1000792.0,Wilhelmina Powdrill,Bronze,0.05,4.0,15.0,14.25,6.09
2023-08-18,180823040.0,Bar,Citrus Breeze,2x,Cash,1000792.0,Wilhelmina Powdrill,Bronze,0.05,4.0,8.08,7.68,2.0
2023-08-18,180823040.0,Liquid,Coconut Dream,0.5L,Cash,1000792.0,Wilhelmina Powdrill,Bronze,0.05,3.0,12.36,11.74,1.42
2023-08-18,180823041.0,Liquid,Cedarwood Forest,0.5L,Card,1001066.0,Hulda Caldero,Gold,0.15,1.0,4.39,3.73,1.08
2023-08-18,180823042.0,Bar,Coconut Dream,1x,Cash,1002450.0,Ruby Edeler,Silver,0.1,4.999999999999999,13.7,12.33,5.13
2023-08-18,180823042.0,Bar,Vanilla Bean,2x,Cash,1002450.0,Ruby Edeler,Silver,0.1,2.0,13.72,12.35,2.85
2023-08-18,180823043.0,Liquid,Ocean Mist,0.25L,Cash,1004302.0,Elnar Vine,Silver,0.1,2.0,3.1,2.79,1.21
2023-08-18,180823043.0,Liquid,Sandalwood Spice,0.5L,Cash,1004302.0,Elnar Vine,Silver,0.1,1.0,9.56,8.6,3.73
2023-08-18,180823044.0,Bar,Lavender Fields,4x,Card,1009210.0,Riannon Pressdee,Bronze,0.05,1.0,5.1,4.84,0.34
2023-08-18,180823044.0,Bar,Sandalwood Spice,4x,Card,1009210.0,Riannon Pressdee,Bronze,0.05,1.0,7.99,7.59,0.25
2023-08-18,180823045.0,Liquid,Ocean Mist,0.25L,Card,1007963.0,Tremaine Paladino,Silver,0.1,5.0,7.75,6.98,3.03
2023-08-18,180823045.0,Liquid,Cedarwood Forest,0.5L,Card,1007963.0,Tremaine Paladino,Silver,0.1,3.0,13.17,11.85,3.9
2023-08-18,180823045.0,Liquid,Eucalyptus Mint,1L,Card,1007963.0,Tremaine Paladino,Silver,0.1,5.0,66.35,59.72,14.92
2023-08-18,180823046.0,Liquid,Rose Garden,1L,Card,1005136.0,Hermon Crichten,Bronze,0.0,4.0,47.4,47.4,18.0
2023-08-18,180823046.0,Liquid,Cedarwood Forest,1L,Card,1005136.0,Hermon Crichten,Bronze,0.0,5.0,33.8,33.8,7.5
2023-08-18,180823047.0,Bar,Fresh Rain,1x,Card,1009151.0,Dallis Dawton,Silver,0.1,3.0,4.83,4.35,1.53
2023-08-18,180823047.0,Liquid,Coconut Dream,0.25L,Card,1009151.0,Dallis Dawton,Silver,0.1,2.0,4.76,4.28,0.82
2023-08-18,180823048.0,Bar,Citrus Breeze,4x,Card,1001812.0,Leonerd Arons,Silver,0.1,3.0,12.18,10.96,2.86
2023-08-18,180823049.0,Bar,Fresh Rain,1x,Cash,1002599.0,Marrissa Rennix,Bronze,0.05,5.0,8.05,7.65,2.95
2023-08-18,180823049.0,Bar,Coconut Dream,1x,Cash,1002599.0,Marrissa Rennix,Bronze,0.05,3.0,8.22,7.81,3.49
2023-08-18,180823049.0,Liquid,Cedarwood Forest,0.5L,Cash,1002599.0,Marrissa Rennix,Bronze,0.05,1.0,4.39,4.17,1.52
2023-08-18,180823050.0,Bar,Sandalwood Spice,1x,Card,,,,0.0,3.0,11.25,11.25,5.13
2023-08-18,180823050.0,Liquid,Lavender Fields,1L,Card,,,,0.0,2.0,16.18,16.18,4.32
2023-08-18,180823050.0,Liquid,Eucalyptus Mint,1L,Card,,,,0.0,4.0,53.08,53.08,17.24
2023-08-18,180823051.0,Liquid,Ocean Mist,0.25L,Card,1001914.0,Amy O' culligan,,0.0,2.0,3.1,3.1,1.52
2023-08-18,180823052.0,Bar,Eucalyptus Mint,1x,Card,1008363.0,Jed Burrass,Bronze,0.05,2.0,6.98,6.63,2.85
2023-08-18,180823052.0,Bar,Vanilla Bean,4x,Card,1008363.0,Jed Burrass,Bronze,0.05,5.000000000000001,88.7,84.26,39.26
2023-08-18,180823052.0,Liquid,Fresh Rain,0.5L,Card,1008363.0,Jed Burrass,Bronze,0.05,4.0,9.0,8.55,-0.41
2023-08-18,180823053.0,Liquid,Rose Garden,0.5L,Card,,,,0.0,1.0,7.05,7.05,3.35
2023-08-18,180823054.0,Bar,Rose Garden,2x,Cash,1006708.0,Nickolas Youles,Silver,0.1,5.0,15.85,14.26,-0.49
2023-08-18,180823054.0,Liquid,Rose Garden,0.5L,Cash,1006708.0,Nickolas Youles,Silver,0.1,1.0,7.05,6.34,2.64
2023-08-18,180823055.0,Bar,Vanilla Bean,2x,Cash,1004712.0,Andras Hendrickx,Silver,0.1,2.9999999999999996,20.58,18.52,4.27
2023-08-18,180823055.0,Bar,Cedarwood Forest,2x,Cash,1004712.0,Andras Hendrickx,Silver,0.1,4.0,12.2,10.98,2.54
2023-08-18,180823056.0,Bar,Rose Garden,4x,Card,1008387.0,Helen Chisolm,Bronze,0.05,1.0,8.37,7.95,2.37
2023-08-18,180823056.0,Liquid,Cedarwood Forest,0.25L,Card,1008387.0,Helen Chisolm,Bronze,0.05,2.9999999999999996,4.68,4.45,0.46
2023-08-18,180823056.0,Liquid,Coconut Dream,0.5L,Card,1008387.0,Helen Chisolm,Bronze,0.05,4.0,16.48,15.66,1.9
2023-08-18,180823057.0,Bar,Citrus Breeze,4x,Cash,,,,0.0,1.0,4.06,4.06,1.36
2023-08-18,180823058.0,Liquid,Fresh Rain,0.5L,Card,1005775.0,Emmie Gurge,Gold,0.15,4.0,9.0,7.65,-1.31
2023-08-18,180823059.0,Bar,Eucalyptus Mint,4x,Card,,,,0.0,2.9999999999999996,24.9,24.9,4.5
